source_file,dataset,scene_id,frame_pair_idx,f1,miou,confidence_current,obj_count_t,obj_count_prev,both_empty,confidence_tuned
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,25,0.9578544061302682,0.7100953542640092,0.815574704204148,125,136,False,0.7920445038739764
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,26,0.9878542510121457,0.7463708158265133,0.8503007842170711,122,125,False,0.8272622632585354
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,27,0.9836065573770492,0.7870596760146156,0.8744256145143418,122,122,False,0.855434702516473
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,28,0.9795918367346939,0.7345893304621096,0.8395828863866539,123,122,False,0.8162501031867079
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,29,0.9919354838709677,0.7159677071506613,0.831656798827161,125,123,False,0.8056219010950003
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,30,0.9672131147540983,0.7239688543164854,0.8280989822014423,119,125,False,0.8049438465993162
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,31,0.9787234042553192,0.8182260675361546,0.8913082092545572,116,119,False,0.8756659337202397
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,32,0.9606986899563318,0.814987029944804,0.8818653628236921,113,116,False,0.8676260092858685
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,33,0.9734513274336283,0.8133776185810347,0.8862453508637188,113,113,False,0.8706459428195022
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,34,0.9636363636363636,0.79376343612924,0.8704908219416932,107,113,False,0.8539814132537725
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,35,0.9711538461538461,0.8056072992260622,0.8806693294258547,101,107,False,0.8645586066964399
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,36,0.9591836734693878,0.7640239029111381,0.8505535102243094,95,101,False,0.8317145684526296
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,37,0.9340659340659342,0.726539746302012,0.8173365634704619,87,95,False,0.7974061887754277
unified_nuscenes_mini.json,nuscenes_mini,cc8c0bf57f984915a77078b10eb33198,38,0.9146341463414633,0.7472380292674874,0.8225064074248442,77,87,False,0.8062638495073423
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,1,0.8679245283018869,0.1254984284996919,0.21929015782504824,30,23,False,0.19077535168491724
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,2,0.9523809523809523,0.15031355967614327,0.2596487288212917,33,30,False,0.22667364660438885
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,3,0.9295774647887324,0.20154250447922595,0.3312648972828098,38,33,False,0.2934851595859357
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,4,0.8571428571428572,0.23263548099061201,0.36595068501596073,39,38,False,0.3283212581840034
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,5,0.9156626506024097,0.26870392065479143,0.41548439320780595,44,39,False,0.37456349586998533
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,6,0.9662921348314608,0.27607108888080906,0.42944950343505334,45,44,False,0.3865035370603237
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,7,0.9473684210526316,0.30905360396909615,0.46606698917714445,50,45,False,0.4230787279724166
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,8,0.98989898989899,0.3483387062939989,0.5153358889633768,49,50,False,0.4702479418904903
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,9,0.9795918367346939,0.3640996505202529,0.5308805802560368,49,49,False,0.4863271785767298
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,10,0.9690721649484536,0.4247473800280843,0.5906240413975993,48,49,False,0.5478351690835023
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,11,0.9347826086956522,0.38037602164554235,0.5407251354026283,44,48,False,0.4986812702381405
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,12,0.9213483146067416,0.39549390828250786,0.5534275905118823,45,44,False,0.5124966135901997
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,13,0.967741935483871,0.48435452229924875,0.6455920842768454,48,45,False,0.6052930223600627
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,14,0.9484536082474228,0.49096994243499464,0.6470131819562105,49,48,False,0.6083439476738676
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,15,0.98989898989899,0.4788270237654542,0.6454453806000161,50,49,False,0.6034490555599583
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,16,0.9696969696969697,0.49505734154793374,0.6554770441952594,49,50,False,0.6155823817807082
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,17,0.9320388349514563,0.5102886786505728,0.6595029823374231,54,49,False,0.6230650164502451
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,18,0.9908256880733944,0.5495007455019354,0.7069414323832971,55,54,False,0.6686272794687369
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,19,0.9821428571428572,0.5714467922574334,0.7225115287664353,57,55,False,0.6862301760667063
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,20,0.9491525423728813,0.5711988583691653,0.7131978245444359,61,57,False,0.6794177267491549
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,21,0.975609756097561,0.5634731304536315,0.714361406907361,62,61,False,0.6780478352164
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,22,0.976,0.548586131790714,0.7023819457206271,63,62,False,0.665090695581533
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,23,1.0,0.5501195143119454,0.7097779875362129,63,63,False,0.6708394190590278
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,24,0.9606299212598425,0.5540823972565648,0.7027987229733073,64,63,False,0.6669946107134236
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,25,0.9767441860465116,0.5762132269467772,0.7248283085737142,65,64,False,0.6892735608942577
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,26,0.9846153846153847,0.5735723246217704,0.724879249109403,65,65,False,0.6885519033882344
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,27,0.96875,0.5952020674219873,0.7373663699965147,63,65,False,0.7037485275060334
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,28,0.9921259842519685,0.600579559442677,0.7482254750398297,64,63,False,0.7131611950542568
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,29,0.9921259842519685,0.6173720222310513,0.7611213820906293,63,64,False,0.7272547647093757
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,30,0.9606299212598425,0.603155053440916,0.7410348911382538,64,63,False,0.7086366432348891
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,31,0.984375,0.6210031679897596,0.7615661524392108,64,64,False,0.7285837096952837
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,32,0.9333333333333333,0.6367342331917348,0.757019774220767,56,64,False,0.7294595868676113
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,33,0.9380530973451328,0.6337278727630417,0.7564300886405079,57,56,False,0.7282304087967534
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,34,0.9649122807017544,0.65960351580966,0.7835693258422477,57,57,False,0.7551837675157201
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,35,0.9391304347826087,0.6577980888773572,0.7736840056388385,58,57,False,0.7473517128463513
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,36,0.9642857142857143,0.665863554694338,0.7877604438602324,54,58,False,0.759937008389854
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,37,0.9541284403669724,0.6928479745070258,0.8027641386615187,55,54,False,0.7780769530927256
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,38,0.9038461538461537,0.7157234264463477,0.7988600116888546,49,55,False,0.7807229038508191
unified_nuscenes_mini.json,nuscenes_mini,fcbccedd61424f1b85dcbf8f897f9754,39,0.8172043010752688,0.6984347679735048,0.7531669914523241,44,49,False,0.7415451148922074
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,1,0.9523809523809523,0.6196329686306179,0.7507916439246319,44,40,False,0.7202985811786525
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,2,0.9777777777777777,0.5873745880952619,0.7338872090152363,46,44,False,0.6990155191349062
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,3,1.0,0.6043567952288798,0.7533955638650723,46,46,False,0.7179838549397315
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,4,1.0,0.6023882429162196,0.7518640954892014,46,46,False,0.7163152798012817
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,5,1.0,0.5978643628680343,0.7483303668277723,46,46,False,0.7124689027167853
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,6,0.989247311827957,0.5957212371556919,0.7436317574513136,47,46,False,0.7084520075435234
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,7,0.9894736842105264,0.6032504923350542,0.7495350910504415,48,47,False,0.714865283326655
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,8,0.9795918367346939,0.6095656709733904,0.7515005781376034,50,48,False,0.7180613317822708
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,9,1.0,0.6039229089886186,0.7530583377414373,50,50,False,0.717616354567961
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,10,0.9702970297029702,0.5923782344086712,0.7356405793878928,51,50,False,0.7017006397079707
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,11,1.0,0.590611910352293,0.7426233319365261,51,51,False,0.7062678536517861
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,12,1.0,0.5916335127240228,0.7434303892176605,51,51,False,0.7071439542533323
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,13,1.0,0.5904951709046266,0.7425310427492817,51,51,False,0.7061676863113536
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,14,0.9902912621359222,0.5933462497518424,0.742071899290327,52,51,False,0.7066471622266666
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,15,0.9904761904761905,0.6125950588387796,0.756998999908089,53,52,False,0.7229173595317767
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,16,0.9904761904761905,0.5903310659480749,0.7397609088535436,52,53,False,0.7041148469435055
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,17,1.0,0.5867516099235411,0.7395643444660879,52,52,False,0.7029496118946782
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,18,1.0,0.5877491364201407,0.7403562317649638,52,52,False,0.7038082427013337
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,19,0.9902912621359222,0.5858116696095951,0.7361511814230379,51,52,False,0.7002117756158894
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,20,1.0,0.5806183831148962,0.7346735116626341,51,51,False,0.6976522830832035
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,21,0.9803921568627451,0.5952385373813883,0.7407421428543158,51,51,False,0.7062161148329856
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,22,1.0,0.5830740735520749,0.7366363074629191,51,51,False,0.6997770317594282
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,23,1.0,0.5841972811684494,0.737532041973717,51,51,False,0.7007472012102596
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,24,0.9902912621359222,0.5935271637866544,0.7422133700735571,52,51,False,0.7068011098847384
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,25,0.9902912621359222,0.5994419001136372,0.7468208286150537,51,52,False,0.7118195019993935
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,26,0.99009900990099,0.6015450604334228,0.7483959801011502,50,51,False,0.7135571483615724
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,27,0.99009900990099,0.6087954709555801,0.7539817607177276,51,50,False,0.7196571115909913
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,28,0.99009900990099,0.6134140282661097,0.7575136011869458,50,51,False,0.723520850058373
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,29,1.0,0.6350854275504674,0.7768233697305373,50,50,False,0.7436310402512489
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,30,1.0,0.6307811490637385,0.7735949199720773,50,50,False,0.7400830911705326
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,31,1.0,0.6385525330548751,0.7794115590622495,50,50,False,0.7464785354345648
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,32,0.98989898989899,0.6410721979023932,0.778183672024132,49,50,False,0.7462620913081885
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,33,0.9896907216494846,0.6592538438234515,0.7913647113267874,48,49,False,0.760870144639176
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,34,1.0,0.6642214766438528,0.7982379171886596,48,48,False,0.767276340196968
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,35,0.967741935483871,0.6597265816609245,0.7845877387890229,45,48,False,0.7559726362028338
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,36,0.9887640449438202,0.6764374047302825,0.8033116311232269,44,45,False,0.7742672186722773
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,37,1.0,0.674894128626775,0.8058957113659838,44,44,False,0.7757791734083832
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,38,0.9885057471264368,0.6878445898926181,0.8112137187091693,43,44,False,0.7831224290011893
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,39,0.988235294117647,0.6753419409367208,0.8023644334416166,42,43,False,0.7732761910247415
unified_nuscenes_mini.json,nuscenes_mini,6f83169d067343658251f72e1dd17dbc,40,0.9879518072289156,0.7065286081718285,0.8238715296654441,41,42,False,0.7973852463189245
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,1,0.9577464788732395,0.8190753790097357,0.8830006795787441,37,34,False,0.8694298583433415
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,2,0.9367088607594937,0.8297283272720448,0.8799800727735994,42,37,False,0.8694488188128802
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,3,0.9767441860465117,0.8378395316733254,0.9019763552585401,44,42,False,0.8883755104999189
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,4,0.8979591836734693,0.8317492941830643,0.8635880472443256,54,44,False,0.8570269882797509
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,5,0.9473684210526316,0.840582341115558,0.8907874638180429,60,54,False,0.8802725490199511
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,6,0.9917355371900827,0.8403493335816566,0.9097888786264191,61,60,False,0.8949980561905233
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,7,0.9579831932773109,0.8188586709366059,0.8829752991454596,58,61,False,0.8693613308800292
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,8,0.9747899159663865,0.8347640039405871,0.8993602616599561,61,58,False,0.885653643608427
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,9,0.991869918699187,0.8349049174611994,0.9066448435159824,62,61,False,0.8913274590448188
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,10,1.0,0.8265443785392332,0.9050371945612855,62,62,False,0.8881684404351811
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,11,0.975609756097561,0.8415965018084589,0.9036626060848907,61,62,False,0.8905278934814831
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,12,0.9672131147540983,0.8517029164202844,0.9057912840868053,61,61,False,0.8944311330732357
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,13,0.9666666666666667,0.8374861486162836,0.8974526365014363,59,61,False,0.8847822570681803
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,14,0.9391304347826087,0.8551696248776293,0.8951866399544157,56,59,False,0.886886619512787
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,15,0.9369369369369368,0.8586115033398575,0.896066865583004,55,56,False,0.8883168408363454
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,16,0.9818181818181818,0.8405307007699856,0.9056984081684452,55,55,False,0.8918690266368853
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,17,0.972972972972973,0.8668751558766359,0.916865916667034,56,55,False,0.9064119854969648
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,18,0.9636363636363636,0.8750244331326709,0.9171961307755273,54,56,False,0.9084399178356143
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,19,0.9724770642201834,0.8841240249692867,0.9261992483122597,55,54,False,0.9174670638218584
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,20,0.9565217391304348,0.8778444094981467,0.9154968115359069,60,55,False,0.9077103455399642
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,21,0.9508196721311476,0.8833758301143141,0.9158587887357952,62,60,False,0.9091726931103149
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,22,0.9448818897637796,0.892502226774842,0.917946446256153,65,62,False,0.9127424078357241
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,23,0.9538461538461539,0.8823920224981657,0.9167298307993852,65,65,False,0.9096503348441126
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,24,0.9538461538461539,0.8862619144846453,0.9188139047654019,65,65,False,0.9121138144370263
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,25,0.9923664122137404,0.885825390709621,0.93607511818099,66,65,False,0.9255744291671014
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,26,0.9635036496350364,0.884109933379517,0.9221019815328401,71,66,False,0.9142447960240248
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,27,0.971830985915493,0.8561600289581025,0.9103368188672646,71,71,False,0.8989600176798
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,28,0.9305555555555556,0.8750899788330025,0.9019718760741753,73,71,False,0.8964643876716533
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,29,0.9664429530201343,0.8647579371532861,0.9127782072829348,76,73,False,0.902752404779408
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,30,0.9014084507042254,0.8513287898841422,0.8756541766132935,66,76,False,0.8706787308068279
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,31,0.8976377952755905,0.8506069765735672,0.8734907813222426,61,66,False,0.8688162536333646
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,32,0.888888888888889,0.8242015940741918,0.8553249279354073,56,61,False,0.8489138391782819
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,33,0.9739130434782608,0.8414684496683777,0.902860378849726,59,56,False,0.8898758772772337
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,34,1.0,0.8203272674246561,0.9012974767070565,59,59,False,0.8838496786853387
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,35,0.95,0.830836656028113,0.8864324697721558,61,59,False,0.874726154516806
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,36,0.9401709401709402,0.8010727310440854,0.8650669533726996,56,61,False,0.851463242633251
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,37,0.9734513274336283,0.7939596171987171,0.8745922259424269,57,56,False,0.8571818037316687
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,38,0.9259259259259259,0.7961294498418614,0.8561371188104969,51,57,False,0.8434228715254554
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,39,0.9375,0.7853567599746749,0.8547116019479628,45,51,False,0.8398779138925132
unified_nuscenes_mini.json,nuscenes_mini,bebf5f5b2a674631ab5c88fd1aa9e87a,40,0.9534883720930233,0.7602189126786792,0.8459563283385859,41,45,False,0.8272960957516089
