actual_confidence,dataset,decision,frame_idx,is_audit_frame,predicted_confidence,predicted_std,prediction_error,scene_id,source_json
0.519274,kitti,FULL_DETECTION,93,False,0.535958,0.212127,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.519525,kitti,FULL_DETECTION,94,False,0.53504,0.219677,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.52567,kitti,FULL_DETECTION,95,True,0.53934,0.214477,0.01367,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.535429,kitti,FULL_DETECTION,96,False,0.538681,0.213232,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.54505,kitti,FULL_DETECTION,97,False,0.546254,0.209696,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.556149,kitti,FULL_DETECTION,98,False,0.546087,0.211277,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.561283,kitti,FULL_DETECTION,99,False,0.547369,0.210854,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.549188,kitti,FULL_DETECTION,100,True,0.533451,0.210735,0.015737,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.556386,kitti,FULL_DETECTION,101,False,0.535838,0.212296,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.557728,kitti,FULL_DETECTION,102,False,0.539172,0.214051,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.557915,kitti,FULL_DETECTION,103,False,0.54088,0.214834,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.542912,kitti,FULL_DETECTION,104,False,0.535672,0.21546,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.558247,kitti,FULL_DETECTION,105,True,0.553811,0.211627,0.004436,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.55879,kitti,FULL_DETECTION,106,False,0.556044,0.215504,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.576225,kitti,FULL_DETECTION,107,False,0.5704,0.217881,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.556182,kitti,FULL_DETECTION,108,False,0.557314,0.217099,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.576108,kitti,FULL_DETECTION,109,False,0.605535,0.256491,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.599433,kitti,FULL_DETECTION,110,True,0.616513,0.233299,0.01708,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.619508,kitti,FULL_DETECTION,111,False,0.613565,0.22791,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.614457,kitti,FULL_DETECTION,112,False,0.618001,0.225846,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.612099,kitti,FULL_DETECTION,113,False,0.632773,0.229605,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.612265,kitti,FULL_DETECTION,114,False,0.639169,0.230216,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.628582,kitti,FULL_DETECTION,115,True,0.647751,0.216274,0.019169,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.657881,kitti,FULL_DETECTION,116,False,0.651178,0.218448,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.655347,kitti,FULL_DETECTION,117,False,0.663646,0.219122,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.645284,kitti,FULL_DETECTION,118,False,0.671406,0.221082,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.644251,kitti,FULL_DETECTION,119,False,0.67697,0.224267,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.656434,kitti,FULL_DETECTION,120,True,0.69107,0.226412,0.034637,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.663234,kitti,FULL_DETECTION,121,False,0.672254,0.221844,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.675563,kitti,FULL_DETECTION,122,False,0.680798,0.224098,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.675827,kitti,FULL_DETECTION,123,False,0.69363,0.225995,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.676692,kitti,FULL_DETECTION,124,False,0.702334,0.231009,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.667296,kitti,FULL_DETECTION,125,True,0.711405,0.23135,0.044109,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.664768,kitti,FULL_DETECTION,126,False,0.705029,0.220576,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.681068,kitti,FULL_DETECTION,127,False,0.703946,0.229036,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.681202,kitti,FULL_DETECTION,128,False,0.716675,0.229548,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.649717,kitti,FULL_DETECTION,129,False,0.717557,0.230624,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.569028,kitti,FULL_DETECTION,130,True,0.731377,0.233085,0.16235,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.566076,kitti,FULL_DETECTION,131,False,0.692628,0.229347,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.565972,kitti,FULL_DETECTION,132,False,0.70187,0.232214,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.568812,kitti,FULL_DETECTION,133,False,0.708815,0.236277,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.556674,kitti,FULL_DETECTION,134,False,0.707082,0.2418,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.550424,kitti,FULL_DETECTION,135,True,0.716709,0.242983,0.166285,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.569774,kitti,FULL_DETECTION,136,False,0.678034,0.229426,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.569515,kitti,FULL_DETECTION,137,False,0.677016,0.233554,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.565719,kitti,FULL_DETECTION,138,False,0.682342,0.237609,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.547555,kitti,FULL_DETECTION,139,False,0.685956,0.239533,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.526409,kitti,FULL_DETECTION,140,True,0.744945,0.236783,0.218536,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.53759,kitti,FULL_DETECTION,141,False,0.692643,0.229373,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.537656,kitti,FULL_DETECTION,142,False,0.691034,0.234712,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.541591,kitti,FULL_DETECTION,143,False,0.688315,0.241154,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.538038,kitti,FULL_DETECTION,144,False,0.704101,0.246674,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.56409,kitti,FULL_DETECTION,145,True,0.702476,0.253588,0.138386,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.564536,kitti,FULL_DETECTION,146,False,0.654732,0.238951,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.530199,kitti,FULL_DETECTION,147,False,0.661572,0.243071,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.542532,kitti,FULL_DETECTION,148,False,0.679421,0.244554,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.542487,kitti,FULL_DETECTION,149,False,0.674781,0.251126,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.522499,kitti,FULL_DETECTION,150,True,0.679453,0.257235,0.156954,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.533077,kitti,FULL_DETECTION,151,False,0.62307,0.239356,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.53788,kitti,FULL_DETECTION,152,False,0.628449,0.243517,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.536919,kitti,FULL_DETECTION,153,False,0.602194,0.253474,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.492015,kitti,FULL_DETECTION,154,False,0.642804,0.258177,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.554285,kitti,FULL_DETECTION,155,True,0.683801,0.25933,0.129517,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.529452,kitti,FULL_DETECTION,156,False,0.64663,0.239129,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.528366,kitti,FULL_DETECTION,157,False,0.6466,0.244333,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.544121,kitti,FULL_DETECTION,158,False,0.638526,0.249983,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.540097,kitti,FULL_DETECTION,159,False,0.643829,0.255884,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.547456,kitti,FULL_DETECTION,160,True,0.662655,0.258937,0.115199,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.57507,kitti,FULL_DETECTION,161,False,0.625351,0.239451,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.576178,kitti,FULL_DETECTION,162,False,0.621124,0.242217,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.572024,kitti,FULL_DETECTION,163,False,0.611784,0.245746,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.558724,kitti,FULL_DETECTION,164,False,0.605426,0.249286,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.638371,kitti,FULL_DETECTION,165,True,0.635795,0.251289,0.002576,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.680691,kitti,FULL_DETECTION,166,False,0.665011,0.239895,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.685234,kitti,FULL_DETECTION,167,False,0.676054,0.24147,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.68666,kitti,FULL_DETECTION,168,False,0.670615,0.243531,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.686417,kitti,FULL_DETECTION,169,False,0.657419,0.245748,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.700261,kitti,FULL_DETECTION,170,True,0.674115,0.245652,0.026146,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.722187,kitti,FULL_DETECTION,171,False,0.692599,0.235142,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.727436,kitti,FULL_DETECTION,172,False,0.693972,0.236288,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.729578,kitti,FULL_DETECTION,173,False,0.686129,0.237446,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.729268,kitti,FULL_DETECTION,174,False,0.690989,0.238828,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.70367,kitti,FULL_DETECTION,175,True,0.693694,0.239438,0.009976,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.976252,kitti,FULL_DETECTION,176,False,0.640821,0.244619,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.956432,kitti,FULL_DETECTION,177,False,0.702494,0.235776,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.962069,kitti,FULL_DETECTION,178,False,0.70061,0.236144,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.951359,kitti,FULL_DETECTION,179,False,0.699108,0.238026,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.153449,kitti,FULL_DETECTION,180,True,0.712492,0.235004,0.559043,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.825956,kitti,FULL_DETECTION,181,False,0.475399,0.27895,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.828684,kitti,FULL_DETECTION,182,False,0.531067,0.228316,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.848976,kitti,FULL_DETECTION,183,False,0.531377,0.22965,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.8491,kitti,FULL_DETECTION,184,False,0.533055,0.231725,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.792606,kitti,FULL_DETECTION,185,True,0.519334,0.233456,0.273272,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.848491,kitti,FULL_DETECTION,186,False,0.565284,0.226658,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.854022,kitti,FULL_DETECTION,187,False,0.59128,0.226687,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.853932,kitti,FULL_DETECTION,188,False,0.590546,0.227751,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.861699,kitti,FULL_DETECTION,189,False,0.572613,0.228742,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.86369,kitti,FULL_DETECTION,190,True,0.564502,0.229803,0.299188,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.852814,kitti,FULL_DETECTION,191,False,0.647349,0.223113,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.852632,kitti,FULL_DETECTION,192,False,0.646028,0.223256,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.793311,kitti,FULL_DETECTION,193,False,0.652792,0.223802,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.792388,kitti,FULL_DETECTION,194,False,0.658679,0.223227,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.841107,kitti,FULL_DETECTION,195,True,0.64986,0.223676,0.191247,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.840381,kitti,FULL_DETECTION,196,False,0.678353,0.219983,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.839679,kitti,FULL_DETECTION,197,False,0.693524,0.21908,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.838999,kitti,FULL_DETECTION,198,False,0.693447,0.219101,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.838343,kitti,FULL_DETECTION,199,False,0.696618,0.219032,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.774976,kitti,FULL_DETECTION,200,True,0.674119,0.219791,0.100857,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.773516,kitti,FULL_DETECTION,201,False,0.696221,0.216314,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.77212,kitti,FULL_DETECTION,202,False,0.71055,0.216612,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.735127,kitti,FULL_DETECTION,203,False,0.701346,0.215483,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.733691,kitti,FULL_DETECTION,204,False,0.703819,0.216655,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.682574,kitti,FULL_DETECTION,205,True,0.684671,0.215035,0.002098,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.672286,kitti,FULL_DETECTION,206,False,0.68212,0.214115,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.627409,kitti,FULL_DETECTION,207,False,0.673934,0.213915,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.582218,kitti,FULL_DETECTION,208,False,0.658609,0.215103,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.580125,kitti,FULL_DETECTION,209,False,0.666721,0.215244,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.574937,kitti,FULL_DETECTION,210,True,0.659587,0.213786,0.08465,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.572698,kitti,FULL_DETECTION,211,False,0.660163,0.227929,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
0.565771,kitti,FULL_DETECTION,212,False,0.65452,0.226459,0.0,2011_09_26_drive_0009_sync,/media/tersiteab/new_drive/checker_model/Point-Cloud-Similarity-Score/output/kitti/kitti_inference.json
